proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk,symbol
0x4ff44f5e2c039122daab3047f03d390aacda8915,17089509445567456199476019239774430317852730909170963236547905614435118353858,0xf4020bba7ccd81dbeac90a413f4f197c17ab81738a0985cf0dc633ac5c9747ca,10.0,0.52,5.2,0,-5.2,-100.0,10.0,0.0,-100,0,True,False,"Ethereum Up or Down - March 23, 11:20AM-11:25AM ET",eth-updown-5m-1774279200,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,296753,eth-updown-5m-1774279200,Up,0,Down,83341371467281567166531538812573334445155197874825709289920406829484552748161,2026-03-23,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,36721287829371082613558646644323867327894165619670071302472306099959404851162,0x04221141c57c97823692a19ed8fff97f66e152e8005f20f3084b6c545f540e2b,10.0,0.51,5.1,0,-5.1,-100.0,10.0,0.0,-100,0,True,False,"Solana Up or Down - March 21, 4:35PM-4:40PM ET",sol-updown-5m-1774125300,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,290750,sol-updown-5m-1774125300,Up,0,Down,27576098550948840023046181900652213017187304500054094840657237969185486210021,2026-03-21,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,76618930808763337927486931621279056939593278132502485418273633941394921156624,0x7d803d1fc0c7b596a854c548be891e2d7f00fd81de01641978a8c01e331cc9a4,9.9887,0.155,1.5482,0,-1.5482,-99.9942,9.9887,0.0,-100,0,True,False,"Bitcoin Up or Down - March 16, 4:50AM-4:55AM ET",btc-updown-5m-1773651000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,272090,btc-updown-5m-1773651000,Down,1,Up,61684025622983058887588487119861823010512940303415925971776198676424713045784,2026-03-16,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,113649934756307323067784960019282142597359858480788982951485061960729284959767,0xc89eac85ed19b64c97aca5484d7c89d19e65a313e55577df479c64b69c467190,9.9421,0.5,4.971,0,-4.971,-99.998,10.1,0.0,-100,0,True,False,"XRP Up or Down - March 19, 12:05PM-12:10PM ET",xrp-updown-5m-1773936300,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,283486,xrp-updown-5m-1773936300,Down,1,Up,42323824720086287221392056245569254281634545207840571697017371083688620445890,2026-03-19,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,28766943621153845090557721049801540253278966203573227271357907519327831782720,0x12d3609fc1095fbdaaa8e5ec3be5c6fde0250f8a4b5107542e509397b396b528,9.8438,0.49,4.8235,0,-4.8235,-99.9999,10.0,0.0,-100,0,True,False,"Bitcoin Up or Down - March 21, 5:30PM-5:35PM ET",btc-updown-5m-1774128600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,290865,btc-updown-5m-1774128600,Up,0,Down,108479820232884551994617558643307234998185930973471528520611217346777203287125,2026-03-21,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,31724665284416628044893487964536072165450345613078741609056624831455058504931,0x42d8c0d639671c604857cd0e41d8fe980e65547225c917e7afd6764241fa62e0,9.8293,0.4899,4.8163,0,-4.8163,-99.9981,10.204,0.0,-100,0,True,False,"Dogecoin Up or Down - April 16, 11:15AM-11:20AM ET",doge-updown-5m-1776352500,https://polymarket-upload.s3.us-east-2.amazonaws.com/dogecoin-9ae840dfa3.png,382277,doge-updown-5m-1776352500,Up,0,Down,40983797477744379091900036432769164372306868520135282721969960192129596999011,2026-04-16,False,DOGE
0x4ff44f5e2c039122daab3047f03d390aacda8915,61407871292935874972910000853803963674440219890969979395330649418446481237264,0xb45896eaa95a508497cd32a2992fc1814fcfcdc0ec9a10defac96d749cd183b7,9.8293,0.4899,4.8163,0,-4.8163,-99.9981,10.204,0.0,-100,0,True,False,"XRP Up or Down - April 5, 4:45PM-4:50PM ET",xrp-updown-5m-1775421900,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,344301,xrp-updown-5m-1775421900,Down,1,Up,100760047288443327493964591997562273242181898863272278078351046911483086393179,2026-04-05,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,9462421752295337087277570484293353096725078855284775214319300434112854393758,0xabe894246437fef2f51c0c5bb72cfedae0d96f30762a854bc699c41572e86c56,9.8256,0.4901,4.8164,0,-4.8164,-99.9985,10.2,0.0,-100,0,True,False,"Ethereum Up or Down - April 4, 12:00PM-12:05PM ET",eth-updown-5m-1775318400,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,340079,eth-updown-5m-1775318400,Up,0,Down,32766965679996468435122232263725181027185042100758051096039951875174203190563,2026-04-04,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,106164079795976010505735421804948279279162261999032144743641521896472507637705,0x4c079ba8ee8b679847f2f5dc17eb3dbfa6681ad85793f6e3eb61994edc01b6ae,9.7309,0.4951,4.8182,0,-4.8182,-99.9989,10.098,0.0,-100,0,True,False,"Ethereum Up or Down - April 8, 9:15AM-9:20AM ET",eth-updown-5m-1775654100,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,353930,eth-updown-5m-1775654100,Up,0,Down,36265153183584806985838050898629512662889731566916531226666543425540009790409,2026-04-08,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,82534556633487672423107499554000678865535996185891605979439900176596829948572,0x2f21b8182cad7b3f86a338da9f1d15df5af80d3eb8b92a6ae8c8512ba7d4ca8e,9.6515,0.6599,6.3699,0,-6.3699,-99.9985,9.6515,0.0,-100,0,True,False,"Ethereum Up or Down - May 4, 6:40AM-6:45AM ET",eth-updown-5m-1777891200,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,444271,eth-updown-5m-1777891200,Up,0,Down,15175457495293245734601296909433774094170247385420252809952602526796609615187,2026-05-04,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,67840503322975896042948075370886499391065373047558631978545523871166923364723,0x2c72402914e27a63bf04b55db6098a03ef3dc015524b42eaea141dbcf4eb100f,9.64,0.5,4.82,0,-4.82,-100.0,10.0,0.0,-100,0,True,False,"Dogecoin Up or Down - April 16, 10:55AM-11:00AM ET",doge-updown-5m-1776351300,https://polymarket-upload.s3.us-east-2.amazonaws.com/dogecoin-9ae840dfa3.png,382234,doge-updown-5m-1776351300,Up,0,Down,95242116485333610889192563405201775191241245442444629718909696721029148149997,2026-04-16,False,DOGE
0x4ff44f5e2c039122daab3047f03d390aacda8915,19501873581644226852850087195122303698140849627341418389519782448137658481944,0x746d4b08e044c2250cac63081af5449293ff3ef5ef4e6c8e9079d58eec9a52cf,9.4853,0.5084,4.823,0,-4.823,-99.9989,9.8333,0.0,-100,0,True,False,"Solana Up or Down - April 12, 7:50AM-7:55AM ET",sol-updown-5m-1775994600,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,367477,sol-updown-5m-1775994600,Down,1,Up,77399687894371642735610465001670359856451430280994156830918746795310942442047,2026-04-12,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,10237935123735065337147464066640532729323424037776131852017448929827997320805,0x2d606cde863bcd304ae2643fadf8842ce4b461ed6cca0efcaa0a641f7393145b,9.458,0.5099,4.8235,0,-4.8235,-99.9981,9.8039,0.0,-100,0,True,False,"XRP Up or Down - April 12, 6:30AM-6:35AM ET",xrp-updown-5m-1775989800,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,367323,xrp-updown-5m-1775989800,Up,0,Down,51627804851979594403559150658009416889456277709400841086532277336303044192948,2026-04-12,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,32800242066819512622654393900834850362388482552341339694994577123497014667700,0x039db38a3a15897630bb60804d4f0bdbfb4cdb1bebdfcad70a1b28e3f5aab27d,9.458,0.5099,4.8235,0,-4.8235,-99.9981,9.8039,0.0,-100,0,True,False,"Bitcoin Up or Down - April 9, 10:35AM-10:40AM ET",btc-updown-5m-1775745300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,357599,btc-updown-5m-1775745300,Down,1,Up,78906550764369132765243642197558910645078534392269409544720062003823137905093,2026-04-09,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,98454953709906425585082136854532553354042988503307001450932802103138676744188,0xa7a7b701fc5a5ec3248c07f33e94990de8b91b94f57e9ca99c5a10485dcea885,9.458,0.5099,4.8235,0,-4.8235,-99.9981,9.8039,0.0,-100,0,True,False,"Bitcoin Up or Down - April 5, 6:50PM-6:55PM ET",btc-updown-5m-1775429400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,344645,btc-updown-5m-1775429400,Up,0,Down,28245656946104288954274588750457331812085959728919427049134628139652867573547,2026-04-05,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,39068392613864428248574840303878907054264783016303141034327983386526602947311,0x42d68a9e8704cfb66d642c1c3430c0ca7add42bb43bfe0a90060d91d89d79ff0,9.3973,0.5134,4.8248,0,-4.8248,-99.9992,9.7384,0.0,-100,0,True,False,"Solana Up or Down - April 5, 4:15PM-4:20PM ET",sol-updown-5m-1775420100,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,344230,sol-updown-5m-1775420100,Up,0,Down,93128890250418737636042970409737793952322782126367307363572306848935490395731,2026-04-05,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,112885741805672987802632855331949954699324753252135990337326566427778004649791,0xa65cc421c37731377a2842e7a8e0499b6ed8b3994e5b5da0ddfa8c6ddcb46ae3,9.283,0.5199,4.8271,0,-4.8271,-99.998,9.6153,0.0,-100,0,True,False,"Solana Up or Down - April 8, 4:40PM-4:45PM ET",sol-updown-5m-1775680800,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,355042,sol-updown-5m-1775680800,Up,0,Down,84556504112065809619706549812440039305507543277739099044820659416627673354895,2026-04-08,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,111681147028371074179592801882057447822286228890293006479112742274170432423493,0x11a1668fafa02350af2159eaa1bb19d3f429127a6edee26c0c9cfc00ecec26b7,9.0385,0.5346,4.8324,0,-4.8324,-99.9985,9.3518,0.0,-100,0,True,False,"Solana Up or Down - April 25, 7:50AM-7:55AM ET",sol-updown-5m-1777117800,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,413031,sol-updown-5m-1777117800,Up,0,Down,99526162456549389905940675269723099177966334865647227563463025082402467108474,2026-04-25,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,16695239643207514000078396745542725527564141893446761059841020012385486369623,0x2481d687da6462b6fca0e90f9a603d2691866e9f15c1072ba7ff142ebe3ba08a,9.0,0.56,5.04,0,-5.04,-99.9999,9.0,0.0,-100,0,True,False,"Solana Up or Down - March 20, 2:10PM-2:15PM ET",sol-updown-5m-1774030200,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,287053,sol-updown-5m-1774030200,Up,0,Down,98149162086915851679720031243990010548404795208545403759100490523267296499573,2026-03-20,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,50231093274636720343038270823673781211036630434081789577264221517630576678957,0x8c18888c747745607d24077bb8d640018bd2aa677f241ef44c15fe7eb7742c66,9.0,0.58,5.22,0,-5.22,-100.0,9.0,0.0,-100,0,True,False,"Bitcoin Up or Down - March 23, 11:30AM-11:35AM ET",btc-updown-5m-1774279800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,296778,btc-updown-5m-1774279800,Up,0,Down,86667991721819401567334065466077965470217015965458730447595892745541099343549,2026-03-23,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,54104499257422848261593583196676096144502071175665750123824200120281512371465,0x46ae02585ea5f3165aef6f15c2854d1a3fd36a824f661d9e3216253f0d5fdf1f,9.0,0.58,5.22,0,-5.22,-100.0,9.0,0.0,-100,0,True,False,"Ethereum Up or Down - March 20, 5:55PM-6:00PM ET",eth-updown-5m-1774043700,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,287581,eth-updown-5m-1774043700,Down,1,Up,9155766290299644718269574015436957301379127364316296828441219993656303196644,2026-03-20,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,85422332698234260247903446274996134568610842486628598999659632473092408460815,0xb38fbf65583299c2a201488f4577f04d2d3949c1eb7c0b8f9f8d9a213a189f91,9.0,0.5699,5.13,0,-5.13,-100.0,9.0,0.0,-100,0,True,False,"Ethereum Up or Down - March 20, 2:25AM-2:30AM ET",eth-updown-5m-1773987900,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,285304,eth-updown-5m-1773987900,Down,1,Up,100862065571953331042034968230552396182197321582473870119486075380222571863116,2026-03-20,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,43454104769456301852466792435244930519915830918826120228241083907297408945770,0x02fbae327bf28c08ae348ed89f5dfefab271b056d64a6b766d173f7daba3310b,8.9971,0.58,5.2183,0,-5.2183,-99.9991,8.9971,0.0,-100,0,True,False,"XRP Up or Down - March 20, 3:45PM-3:50PM ET",xrp-updown-5m-1774035900,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,287261,xrp-updown-5m-1774035900,Up,0,Down,69423476380847828522742032917999625333792373588695793767831428230336746061279,2026-03-20,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,51195082880558550667030037467872566571627115180525016597669311650513854507235,0x9f052bd930193d871eedbbb77b242a324e4fd5ab27782270a84b70cdf634b52f,8.9893,0.55,4.9441,0,-4.9441,-99.9993,8.9893,0.0,-100,0,True,False,"Bitcoin Up or Down - March 21, 1:40PM-1:45PM ET",btc-updown-5m-1774114800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,290346,btc-updown-5m-1774114800,Up,0,Down,92917195706968541274055185610067654659092199226271388326030877980717381287454,2026-03-21,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,100767764207489153243297125996744130775423156445409694704419401369012928307829,0xdd4840f1703d9bea48eec09878a99804cafdaae792108567a242b842067f84e0,8.8807,0.5445,4.836,0,-4.836,-99.9992,9.1818,0.0,-100,0,True,False,"Dogecoin Up or Down - April 16, 9:15AM-9:20AM ET",doge-updown-5m-1776345300,https://polymarket-upload.s3.us-east-2.amazonaws.com/dogecoin-9ae840dfa3.png,382013,doge-updown-5m-1776345300,Down,1,Up,31123561099102232287612846334980274448571227298046105908295813868925327603339,2026-04-16,False,DOGE
0x4ff44f5e2c039122daab3047f03d390aacda8915,1484533092238785256634332391942382736390949873698986313337656328226176621182,0x3a9186cb4231b3544b1591def9ec63f2ebb088d1d9b501c14b6eb9b3b54cfb44,8.8648,0.5699,5.0529,0,-5.0529,-99.9988,9.0,0.0,-100,0,True,False,"Bitcoin Up or Down - March 24, 4:55PM-5:00PM ET",btc-updown-5m-1774385700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,301031,btc-updown-5m-1774385700,Down,1,Up,39225395673096274626948437790433314538404712647921017042864234469944762033504,2026-03-24,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,7623707655289253950848235537398929969692058130577889707836779787264613329866,0x84c9ef6e186d888ea35f2c50e0dfad7053dc9f403ea1cd931ee4401eea29474c,8.8611,0.54,4.785,0,-4.785,-99.9993,9.0,0.0,-100,0,True,False,"Bitcoin Up or Down - March 24, 12:10PM-12:15PM ET",btc-updown-5m-1774368600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,300388,btc-updown-5m-1774368600,Down,1,Up,82292719417491096426788168480934960586909094734790460940772537849104100052495,2026-03-24,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,102810052926807205066631514597730142782360360636711940050908194107183913502260,0x32c56b32115f4820552d87740dec468f667d7a840ad3f5ce5936bc00818cf3d3,8.7978,0.5499,4.8379,0,-4.8379,-99.9988,9.0925,0.0,-100,0,True,False,"Solana Up or Down - April 8, 8:55AM-9:00AM ET",sol-updown-5m-1775652900,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,353891,sol-updown-5m-1775652900,Down,1,Up,73089452875298799592079537425951164213191514831002815718736446708828572909281,2026-04-08,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,68536984491515047232251031168493166998457399835645926014719577991817345593906,0x6c0d333586102099eb7556912149fbd1fd993c84af6f4af074fa16733a39db11,8.7963,0.5499,4.8379,0,-4.8379,-99.998,9.0909,0.0,-100,0,True,False,"Ethereum Up or Down - April 5, 8:55PM-9:00PM ET",eth-updown-5m-1775436900,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,344933,eth-updown-5m-1775436900,Down,1,Up,104431297029127520645120405968949240193975940034155579792105234806266286548354,2026-04-06,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,67024840381914155060918294377574335381792610397805212449836543904459056311080,0x698789ed74a4a05e523c1d547b7367a9a6342292c17db834364de5e5a22a4436,8.71,0.5699,4.9647,0,-4.9647,-100.0,8.71,0.0,-100,0,True,False,"XRP Up or Down - March 19, 12:50AM-12:55AM ET",xrp-updown-5m-1773895800,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,281889,xrp-updown-5m-1773895800,Down,1,Up,106352355940866600934422307610273006774325035199539607816270486043606224098457,2026-03-19,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,62671120011336243874308264720827915554929452348700026264711542230759455421323,0x2cfaa882dd353cce0d89fc6a4846487674e1bfd8cc63208c720297e4aa1886e2,8.6513,0.3627,3.1382,0,-3.1382,-99.9988,13.7837,-0.6423,-100,0,True,False,"Solana Up or Down - April 1, 5:05PM-5:10PM ET",sol-updown-5m-1775077500,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,330150,sol-updown-5m-1775077500,Down,1,Up,71318276608563829091813471448001563257243011122902560974690430917419091290502,2026-04-01,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,25242999786373809353228051873372000007300364452361458411868733233389426991958,0x64308ab4f51f193d7789e3d2665631a42e43db62f5d2601cf38ee2577fac0f5e,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"XRP Up or Down - April 8, 9:10PM-9:15PM ET",xrp-updown-5m-1775697000,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,355661,xrp-updown-5m-1775697000,Up,0,Down,78993543658278590146624879466769603603673031894342482328004742751754965871170,2026-04-09,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,44983843340882003666634975497130947620627513051284291547171611484197824600571,0x21340b134f22e1972f540f036d1ce30995545b8ea6806d7208f8cf7b666d6986,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"Ethereum Up or Down - April 1, 10:10PM-10:15PM ET",eth-updown-5m-1775095800,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,330833,eth-updown-5m-1775095800,Up,0,Down,41949377316215092976365615425419226631475943776611313206985642399141169918690,2026-04-02,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,53069518489357410194100968271579953735595803910974767499980182757637661673033,0xbeaf6ebff3d231ef35ec6d945f23796661441d576c098594555422fb4c46bf6b,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"XRP Up or Down - April 9, 11:55AM-12:00PM ET",xrp-updown-5m-1775750100,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,357868,xrp-updown-5m-1775750100,Up,0,Down,70242769907501526993199635917253218268641748724604984328505409030831225098311,2026-04-09,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,59057386696139143285646201569931118298660303530180032815985205514277766150473,0x1200686bd53319209f76a1a31c0811333b946e4030b9117f94c0c633e8b84d0e,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"XRP Up or Down - April 5, 6:50PM-6:55PM ET",xrp-updown-5m-1775429400,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,344641,xrp-updown-5m-1775429400,Up,0,Down,99120366173037199204813671710219097921413991357239778377542541986953967863972,2026-04-05,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,6540413638576680906263830927727790845318919054862331549036797933123168675206,0xa3fe07fc6de5946cb8c9802532465a22d334eb5ddb9ac1af73c9595778d5737e,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"Ethereum Up or Down - April 8, 11:10PM-11:15PM ET",eth-updown-5m-1775704200,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,355935,eth-updown-5m-1775704200,Down,1,Up,70003563424111528679701005508375255249787087337539047966206911137794396856275,2026-04-09,False,ETH
0x4ff44f5e2c039122daab3047f03d390aacda8915,67873354149941533146375683159549612135484875957504654874369781835560712538089,0x99627c008fb77f2f7e9e33c67d84e916c90f9f4e0f189737574af43d4cce79fe,8.6457,0.5599,4.8415,0,-4.8415,-99.998,8.9285,0.0,-100,0,True,False,"Bitcoin Up or Down - April 8, 12:05PM-12:10PM ET",btc-updown-5m-1775664300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,354398,btc-updown-5m-1775664300,Up,0,Down,69838796595161258934062526055751001800936232078118355171895667979691906629052,2026-04-08,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,78793368162996371885390730274386180050232605720489052190957289304352986963780,0x8c6b339744fe148077c59f19a2719a3668ab4e470df2d205316edc9c23370a0a,8.6429,0.51,4.4078,0,-4.4078,-99.9978,8.78,0.0,-100,0,True,False,"Solana Up or Down - March 17, 1:50PM-1:55PM ET",sol-updown-5m-1773769800,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,276840,sol-updown-5m-1773769800,Up,0,Down,27659228302857686071909318994856939063946694298189142384658399274910167382350,2026-03-17,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,59175848061953702346199133996594883813739865581076984444096083527218146655775,0x0adb01e1fb6b170984836531c089acf1b98df218969f22fe80027c2be4a02fb6,8.5003,0.5699,4.8451,0,-4.8451,-99.998,8.7719,0.0,-100,0,True,False,"Bitcoin Up or Down - April 9, 1:05PM-1:10PM ET",btc-updown-5m-1775754300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,358032,btc-updown-5m-1775754300,Up,0,Down,20807525687981388292343665151871042718555853023961197819261325132520055331435,2026-04-09,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,65291816708751817727418111924493006607569691254429550715831549155401926295477,0xf2472956741c294c2cb2e98719a753e166a0b32ef06058752dc2fa42016e9e91,8.5003,0.5699,4.8451,0,-4.8451,-99.998,8.7719,0.0,-100,0,True,False,"Bitcoin Up or Down - April 8, 10:55AM-11:00AM ET",btc-updown-5m-1775660100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,354151,btc-updown-5m-1775660100,Down,1,Up,25953665907301418885306047999869541812604494881924500412293889661649298790953,2026-04-08,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,76383647353228022977402133687188993919646983417615400402106008088606827609241,0x92209741c1c045f5acc003e403dc84991020493035ea19c57ec322eb3d7e1754,8.5003,0.5699,4.8451,0,-4.8451,-99.998,8.7719,0.0,-100,0,True,False,"XRP Up or Down - April 8, 1:40PM-1:45PM ET",xrp-updown-5m-1775670000,https://polymarket-upload.s3.us-east-2.amazonaws.com/XRP-logo.png,354603,xrp-updown-5m-1775670000,Up,0,Down,25875611185550566949076026709031534599814757833644811412585990505576813267184,2026-04-08,False,XRP
0x4ff44f5e2c039122daab3047f03d390aacda8915,7971251646783654513442359626221759761519169449827484873482691058583671758047,0x6cd434790a350710a6ac39580d393bcf62f24fb058169b1397d19b1b43dbbc07,8.5003,0.5699,4.8451,0,-4.8451,-99.998,8.7719,0.0,-100,0,True,False,"Solana Up or Down - April 12, 4:25PM-4:30PM ET",sol-updown-5m-1776025500,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,368779,sol-updown-5m-1776025500,Up,0,Down,102956259978221017515859848793767144964940451654168155326614195538396230779681,2026-04-12,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,94177284179849813930556958322461360591741757471332887355398728452683599715747,0xa88804899a74d501d002d741d4109057d616839440f07a639d33568ff9b8acc3,8.44,0.5742,4.8467,0,-4.8467,-99.9993,8.7068,0.0,-100,0,True,False,"Solana Up or Down - April 12, 5:05PM-5:10PM ET",sol-updown-5m-1776027900,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,368881,sol-updown-5m-1776027900,Up,0,Down,93400734168904367283106586140369029628675158455492534229721460281488991316469,2026-04-12,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,20942590904300010355246020530157389295043687472203797812912587580682109684977,0xc3ca07364695893c1fe851a3dd32b24b01e95ffc77389f40c98272255ef07e0f,8.4263,0.51,4.2974,0,-4.2974,-99.9989,8.56,0.0,-100,0,True,False,"Bitcoin Up or Down - March 19, 4:00PM-4:05PM ET",btc-updown-5m-1773950400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,283984,btc-updown-5m-1773950400,Up,0,Down,105233540885377399004465058366313552130640712443288978624277580943473007934599,2026-03-19,False,BTC
0x4ff44f5e2c039122daab3047f03d390aacda8915,4306380023859289853358807851414006455821463951605721855990242457660475494249,0x77a074e32693f290ea4a12e913c1767789e6195f4c9d1d06ac841a95ad2498a9,8.36,0.5799,4.8487,0,-4.8487,-99.998,8.6206,0.0,-100,0,True,False,"Solana Up or Down - April 16, 10:05AM-10:10AM ET",sol-updown-5m-1776348300,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,382125,sol-updown-5m-1776348300,Down,1,Up,97951697602459826691170340589482018378991712394968086471723497335464233089724,2026-04-16,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,19730033720178905886219653995922163127439841781649811296535033227611502069113,0x3084700db78e7b141f9b6e51e25dd47235df8f64d73f222e7d77d2c10de35512,8.2244,0.5899,4.8523,0,-4.8523,-99.998,8.4745,0.0,-100,0,True,False,"Solana Up or Down - April 5, 4:10PM-4:15PM ET",sol-updown-5m-1775419800,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,344221,sol-updown-5m-1775419800,Down,1,Up,76679376886997479550850633700839596634223746723207582154376836104217129376401,2026-04-05,False,SOL
0x4ff44f5e2c039122daab3047f03d390aacda8915,56912760799580654967171036121449063645829941514731138772574480517540749936582,0x0b669f6ccde8feab3d759cdd4c8ce15e29d14a649b54778bb7f0ba41260975bc,8.2244,0.5899,4.8523,0,-4.8523,-99.998,8.4745,0.0,-100,0,True,False,"Solana Up or Down - April 5, 7:55PM-8:00PM ET",sol-updown-5m-1775433300,https://polymarket-upload.s3.us-east-2.amazonaws.com/SOL+fullsize.png,344796,sol-updown-5m-1775433300,Down,1,Up,17851102693977618072653263435943641881252079385839576282956492573458077019711,2026-04-06,False,SOL
